query_split,query_row_index,query_image,query_sha256,query_phash,query_event,query_label,query_label_top,prior_split,prior_row_index,prior_image,prior_sha256,prior_phash,prior_event,prior_label,prior_label_top,phash_distance,nearest_match_count,same_event,same_informative_label,same_humanitarian_label,current_evaluation_eligible,review_status,pixel_corr_64,pixel_mae_64,histogram_cosine,query_width,query_height,prior_width,prior_height,same_dimensions,aspect_ratio_delta,clip_cosine_image,evidence_band,review_sheet,review_sheet_position,review_reason,review_basis,robust_exclude
test,1476,data_image/hurricane_harvey/3_9_2017/904303480466063361_0.jpg,22a37cb395d80c2a102e8c10d13f92e698537f46ff5229a483532329575d40d3,1c5b53b3aeec0909,hurricane_harvey,informative,rescue_volunteering_or_donation_effort,train,10023,data_image/hurricane_harvey/27_8_2017/901835818704261120_0.jpg,b41452beb9d30f8b3008bed225ab73f582c5aaf37a59df0f485d7982a0923738,1c5b53b3aeec0909,hurricane_harvey,informative,other_relevant_information,0,1,True,True,False,True,confirmed_near_duplicate,0.9996707281425672,0.0112039791420102,0.9918885827064514,1140,699,1200,737,False,0.0026787638087364,0.9904902577400208,strong,strong_05.jpg,5,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1508,data_image/hurricane_harvey/15_9_2017/908732508895891456_0.jpg,0db2ffb13284b40cdd38d1bd465cf065050d388e2e5b156ab5bcd66dcb90ef7a,6dd74e7086b25251,hurricane_harvey,not_informative,not_humanitarian,train,1475,data_image/hurricane_harvey/17_9_2017/909224604933255168_0.jpg,dcc40defea6c2658edde2de66b43b72cc92b7bb87f12660d07d1718f3c797bf1,6dd74e7086b25251,hurricane_harvey,not_informative,not_humanitarian,0,1,True,True,True,True,confirmed_near_duplicate,0.9999721684801136,0.0038590172771364,0.9984153509140016,720,506,825,580,False,0.0005111080823225,0.9918917417526244,strong,strong_04.jpg,17,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1546,data_image/hurricane_maria/25_10_2017/923189987750957057_0.jpg,82c17e32671feb22b4b9f60324c253d69f7bedbaf82f40810cc9ab033ea912f2,1d70f1d1c881d2ed,hurricane_maria,informative,rescue_volunteering_or_donation_effort,train,1796,data_image/hurricane_maria/27_9_2017/913047030225915904_1.jpg,f5b1082509ada6b038bff171682f9acfe4df7ade7dddda1fae324b2c5ad5a109,1d70f1d1c881d2ed,hurricane_maria,not_informative,not_humanitarian,0,5,True,False,False,True,confirmed_near_duplicate,0.9995972569242731,0.0105925099924206,0.9922773838043212,800,533,1200,800,False,0.0009380863039398,0.9926873445510864,strong,strong_04.jpg,9,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1557,data_image/california_wildfires/11_10_2017/917956641269665792_0.jpg,f415b14ed2b76412b2c5a2e93711dc93b9f96e4599a4a1ee3a02d39f2d8dc0a4,0f08793e3c9964d3,california_wildfires,informative,other_relevant_information,train,33,data_image/california_wildfires/11_10_2017/918010136072945664_0.jpg,12e08da52e99af71adebe041a0456ccfec7e159f9acfd768841e49cb33b9e031,0f08793e3c9964d3,california_wildfires,informative,other_relevant_information,0,1,True,True,True,True,confirmed_near_duplicate,0.9999562563555254,0.0023233250249177,0.9995790719985962,720,540,720,540,True,0.0,0.9964820146560668,strong,strong_03.jpg,2,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1558,data_image/hurricane_irma/19_9_2017/910033901942460416_0.jpg,aebe9cd0bf674053fd58ac25c5867a0cb85ab73f0382109a114c3a978740d8e2,2dc2d0aba3dd83d0,hurricane_irma,not_informative,not_humanitarian,train,8049,data_image/hurricane_irma/17_9_2017/909490925268692992_0.jpg,ec3dc6310ff60258f7dccc8edb23fec38bdc9b4674f846bc6df9b3f06444e71c,2dc2d0aba3dd83d0,hurricane_irma,informative,other_relevant_information,0,2,True,False,False,True,confirmed_near_duplicate,0.9995044656925196,0.0065589253790676,0.9980151057243348,634,844,900,1200,False,0.0011848341232227,0.9635136127471924,moderate,moderate_06.jpg,2,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1611,data_image/iraq_iran_earthquake/13_11_2017/930139822718468097_0.jpg,d40842b83d49637d23139530cd07d83dfbe55c9c93ac66f6e6988ae1d4940498,268099e7f69909ea,iraq_iran_earthquake,informative,injured_or_dead_people,train,11295,data_image/iraq_iran_earthquake/13_11_2017/930080763273412608_0.jpg,2d79356e391480e4d4899b78dc8e012aefc6e92f594eec43961b014380b61e6a,268099e7f69909ea,iraq_iran_earthquake,informative,other_relevant_information,0,1,True,True,False,True,confirmed_near_duplicate,0.9998326748177282,0.0045030382461845,0.9991229772567748,1200,800,1200,800,True,0.0,0.9664177894592284,moderate,moderate_05.jpg,13,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1706,data_image/hurricane_harvey/10_9_2017/906916099152891904_0.jpg,8eea4758f8828f80ce35f7898a03c8aea41bb12b70578d8ce1563280bd4acc4b,1f74425bed04307b,hurricane_harvey,informative,not_humanitarian,train,8942,data_image/hurricane_harvey/9_9_2017/906631140223660032_0.jpg,e69f37f6d9581fafad1cc7e1be7783e0d0509a40e01a414a9d99aa57c3417b7a,1f74425bed04307b,hurricane_harvey,informative,other_relevant_information,0,2,True,True,False,True,confirmed_near_duplicate,0.9998848929438334,0.0027139503508806,0.9800533652305604,1200,627,1200,627,True,0.0,0.9940694570541382,strong,strong_03.jpg,16,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1748,data_image/hurricane_harvey/15_9_2017/908690269666758661_0.jpg,04619fe93cbacd81244104d03725d563b826cbb80de6d032db34812e802f6644,50932f293d957196,hurricane_harvey,informative,rescue_volunteering_or_donation_effort,train,3559,data_image/hurricane_irma/18_9_2017/909752622239936514_0.jpg,05cea9d54f7fe523d8ca3e7a75b5d63061f3074ced78cf30e69c24797dfd0001,50932f293d957196,hurricane_irma,informative,other_relevant_information,0,3,False,True,False,True,confirmed_near_duplicate,0.9993922178809526,0.0726859271526336,0.8336243629455566,999,661,640,423,False,0.0016559192855583,0.9811214208602904,moderate,moderate_02.jpg,20,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1755,data_image/hurricane_irma/7_9_2017/905679849242497024_0.jpg,0edf3186e9fc7537fafd6a32b6a7bf535c124c3e55c55ada6606bdb3e4fe45ad,5b3d92369d4b06e0,hurricane_irma,not_informative,other_relevant_information,train,3858,data_image/hurricane_irma/7_9_2017/905664292359458816_0.jpg,10bcfb579d599656ce9f51b2ec2b84bf26b709efda38b089663719c945ac6c14,5b3d92369d4b06e0,hurricane_irma,not_informative,not_humanitarian,0,1,True,True,False,True,confirmed_near_duplicate,0.9998042006711828,0.0033021215349435,0.9992185831069946,634,572,634,572,True,0.0,0.9966838359832764,strong,strong_02.jpg,20,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1790,data_image/hurricane_harvey/27_8_2017/901814144680255488_0.jpg,4fa63650bc85b7e064636881a1783922755d751c3ca3bd67fe0aa70aec44333a,0072fea0985a5ed7,hurricane_harvey,informative,infrastructure_and_utility_damage,train,10302,data_image/hurricane_harvey/27_8_2017/901822511750406144_0.jpg,4ae9b1a70b74c3b382543cafa596bc0a2251cc5f09f59ea0fbc29fd20a1086af,0072fea0985a5ed7,hurricane_harvey,informative,other_relevant_information,0,1,True,True,False,True,confirmed_near_duplicate,0.9998854743578202,0.0101977381855249,0.9961335062980652,1200,800,1200,800,True,0.0,0.9598519802093506,moderate,moderate_06.jpg,9,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1801,data_image/hurricane_maria/20_10_2017/921427929011122177_0.jpg,96333059eb46db49a1d4a91448171c4a958bbd5ac3370a9e527461fd907709d7,08fd3ee054ae5166,hurricane_maria,informative,rescue_volunteering_or_donation_effort,train,2092,data_image/hurricane_maria/21_10_2017/921529194730983424_0.jpg,84364a37257b3945628757cf8e9fadff6aef8aa38cac79c8290e2d0fb2724e37,08fd3ee054ae5166,hurricane_maria,not_informative,not_humanitarian,0,1,True,False,False,True,confirmed_near_duplicate,0.9999269506184728,0.0050334455445408,0.9971365928649902,695,688,695,688,True,0.0,0.9888898134231568,moderate,moderate_01.jpg,6,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1805,data_image/hurricane_irma/7_9_2017/905707525944647681_0.jpg,bc9eb7e9a4ba41927cfd936861067feee215a39e4014f28b02bb621a9dcf700f,74a4899b33e62c5c,hurricane_irma,informative,other_relevant_information,train,3616,data_image/hurricane_irma/7_9_2017/905711511129206784_0.jpg,7a86679339dca742639b17ecd311ff64835cfbc16907ede9c748d60d21af2e06,74a4899b33e62c5c,hurricane_irma,informative,infrastructure_and_utility_damage,0,1,True,True,False,True,confirmed_near_duplicate,0.999796268896829,0.003753701923415,0.9979708194732666,817,545,750,500,False,0.0009174311926605,0.9906151294708252,strong,strong_05.jpg,3,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1813,data_image/iraq_iran_earthquake/14_11_2017/930457005550112770_0.jpg,0d7567d4ddc5f7a0411c5a39460505c9b9ba92d8f1ac0ca46786b5f73dd59045,00b4be4b5656956d,iraq_iran_earthquake,informative,rescue_volunteering_or_donation_effort,val,1614,data_image/iraq_iran_earthquake/13_11_2017/930082041386893314_0.jpg,83666e6a0a4c154e26b3b5e0b52b87298206fe6bf9cefd81bf4c24761a9064f4,00b4be4b5656956d,iraq_iran_earthquake,informative,infrastructure_and_utility_damage,0,1,True,True,False,True,confirmed_near_duplicate,0.9999672960317892,0.0024110882077366,0.9995736479759216,1200,800,918,612,False,0.0,0.9645843505859376,moderate,moderate_05.jpg,18,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1816,data_image/hurricane_maria/8_11_2017/928112380890042370_0.jpg,cfbbd8eea44e48a04aa164125c5c8decbf559382cb7e52d0d72210dab653de74,51c3cca83632972f,hurricane_maria,not_informative,not_humanitarian,train,11101,data_image/hurricane_maria/9_11_2017/928468070733111296_0.jpg,4da7c07fed79565cc6c4dd90106c22d709bdbebdd6be9074fed08e3745d6df48,51c3cca83632972f,hurricane_maria,informative,infrastructure_and_utility_damage,0,1,True,False,False,True,confirmed_near_duplicate,0.9999634829625949,0.0024394914507865,0.9990699887275696,1199,777,1024,663,False,0.001380177850766,0.988873302936554,moderate,moderate_01.jpg,7,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1823,data_image/mexico_earthquake/23_9_2017/911689855729627137_0.jpg,b916af1a57dbb5cd5fbf3f0148e73b30770e944f8f57dea83697a78363b60291,3e1149764f2d24ab,mexico_earthquake,informative,rescue_volunteering_or_donation_effort,train,7883,data_image/mexico_earthquake/24_9_2017/911746783209963520_0.jpg,b7f197ce7627045d38fa34f4f539a0d5f42acdfb0493b5904f2ee0c1be717f3d,3e1149764f2d24ab,mexico_earthquake,informative,rescue_volunteering_or_donation_effort,0,1,True,True,True,True,confirmed_near_duplicate,0.9999771066662154,0.0010145399719476,0.9998812675476074,962,653,962,653,True,0.0,0.9995328187942504,strong,strong_01.jpg,15,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1841,data_image/hurricane_harvey/4_9_2017/904706043690745856_0.jpg,347bbd77b3ec0cf5b612679f10d86bec48f3893d3a46c6532690b6ea3e5adb8c,3030a8ac3c6afabd,hurricane_harvey,not_informative,not_humanitarian,train,10122,data_image/hurricane_harvey/8_9_2017/905960092822003712_0.jpg,e4cdcdb87e6fdaec8638592f81ec43e8db50a9fe9012a4ca799c2fb89727ae07,3030a8ac3c6afabd,hurricane_harvey,informative,infrastructure_and_utility_damage,0,2,True,False,False,True,confirmed_near_duplicate,0.9994130094915248,0.0124668106436729,0.9866016507148744,1200,661,920,506,False,0.002750653280154,0.9781665802001952,moderate,moderate_03.jpg,11,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1845,data_image/california_wildfires/12_10_2017/918353302970040321_0.jpg,38497f7384a596daf09ec5bc9cd24dea80beab138ba122fce75541a533cd71f9,5cb6596da313d218,california_wildfires,not_informative,vehicle_damage,train,5118,data_image/california_wildfires/10_10_2017/917815168825995264_0.jpg,7ecfcaa5631eaaa3f3e1501c279811fd5c8137db47a7fe1742b3cec86d681a24,5cb6596da313d218,california_wildfires,informative,other_relevant_information,0,1,True,False,False,True,confirmed_near_duplicate,0.9990187852849216,0.0065538198687136,0.998169481754303,639,359,1024,575,False,0.000925275523798,0.9690297842025756,moderate,moderate_05.jpg,6,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1851,data_image/mexico_earthquake/28_9_2017/913460305732218881_0.jpg,f711d7de5d9ae5f71a7aefa7cee01dbaa62554f5cf0087acb2a71e9ebdebc620,13c393d0dcd484dd,mexico_earthquake,informative,injured_or_dead_people,train,6692,data_image/mexico_earthquake/20_9_2017/910559289244348423_0.jpg,2ba805fee08e2747333996ba086b460d1b675d33e4a284d04d5c1c3e013a621f,13c393d0dcd484dd,mexico_earthquake,informative,other_relevant_information,0,1,True,True,False,True,confirmed_near_duplicate,0.9790924581912338,0.0300337672233581,0.9972575902938844,900,500,790,444,False,0.0207207207207207,0.987040400505066,moderate,moderate_01.jpg,13,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1897,data_image/hurricane_maria/27_9_2017/913057667593125888_0.jpg,ff50a4bdc1a6349c4e5fa0c4735c2533b21e8097967c4e7ea6608aff8d01b1b8,3a0861f7755f0742,hurricane_maria,not_informative,not_humanitarian,val,1490,data_image/hurricane_maria/27_9_2017/913099719941017600_0.jpg,86f3f9727149b06ba560d1dcd2e977cc122438863ea8db936e9949ef64eb88a6,3a0861f7755f0742,hurricane_maria,informative,other_relevant_information,0,1,True,False,False,True,confirmed_near_duplicate,0.9999716526319152,0.0031422332394868,0.9996075630187988,512,362,1024,723,False,0.0019562443165754,0.9829301834106444,moderate,moderate_02.jpg,14,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1919,data_image/hurricane_maria/20_9_2017/910566817646727168_0.jpg,65a3118f7588127a5b82244aeeaec4f9fced0a064048893fb286f05e2cca34f2,1e257b2565716465,hurricane_maria,informative,not_humanitarian,train,11237,data_image/hurricane_maria/20_9_2017/910563475860189189_0.jpg,0ccb35789ad0ca0a410563e8932b2735b9ecf7ce2ee72522c3630c87dc9a1dcf,1e257b2565716465,hurricane_maria,informative,other_relevant_information,0,1,True,True,False,True,confirmed_near_duplicate,0.9999646363425578,0.0031205320265144,0.9988305568695068,1200,675,640,360,False,0.0,0.9849211573600768,moderate,moderate_02.jpg,3,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1931,data_image/hurricane_irma/17_9_2017/909490776807137280_0.jpg,f9ff45f7493518ed586a218803e14090054775456286b1eb95c9e0ec95863720,2dc2d0aba3dd83d0,hurricane_irma,not_informative,not_humanitarian,train,8049,data_image/hurricane_irma/17_9_2017/909490925268692992_0.jpg,ec3dc6310ff60258f7dccc8edb23fec38bdc9b4674f846bc6df9b3f06444e71c,2dc2d0aba3dd83d0,hurricane_irma,informative,other_relevant_information,0,2,True,False,False,True,confirmed_near_duplicate,0.9999693984088492,0.0022799223661422,0.9994972348213196,768,1024,900,1200,False,0.0,0.9917460680007936,strong,strong_04.jpg,19,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,1962,data_image/hurricane_harvey/27_8_2017/901809667214647296_0.jpg,312903a5d85e768ecbbeda719cfffc4c144da25f6e36506170a1e940f51e8daf,6cd9f8b430b2b419,hurricane_harvey,informative,affected_individuals,train,4813,data_image/hurricane_harvey/27_8_2017/901767969952452608_0.jpg,63c40913e91d21de0fe783ca751e44e7f9863f58920b57acab13ce3492939fc3,6cd9f8b430b2b419,hurricane_harvey,informative,affected_individuals,0,1,True,True,True,True,confirmed_near_duplicate,0.9999091865490504,0.0033965862821787,0.999291718006134,969,646,630,420,False,0.0,0.9694799780845642,moderate,moderate_05.jpg,4,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,2023,data_image/california_wildfires/16_10_2017/919737168188329984_0.jpg,bca7eb34898ee532cc94f08bfb1ad01ab7fa338fe4001c578950eae40d54f8f3,5b03f30e24b44b2f,california_wildfires,informative,rescue_volunteering_or_donation_effort,train,8447,data_image/california_wildfires/16_10_2017/919728361403846656_0.jpg,15871433b0b65223ac3ee9c46793e28e3bffe284335b0fc139e8f93c43407c90,5b03f30e24b44b2f,california_wildfires,informative,rescue_volunteering_or_donation_effort,0,1,True,True,True,True,confirmed_near_duplicate,0.9999063299412068,0.0037964666262269,0.9995158314704896,511,282,511,282,True,0.0,0.989071786403656,moderate,moderate_01.jpg,5,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,2032,data_image/mexico_earthquake/23_9_2017/911633091348848643_0.jpg,703a30d64a4850de8e368f9eefae5bae01f7e7cb05ff75b2aeaafa61301dcbec,47c72d1911b286d7,mexico_earthquake,not_informative,not_humanitarian,train,5407,data_image/mexico_earthquake/23_9_2017/911636893980180480_0.jpg,b75834b07083f9c730ce75541516a01211a3096df8adbb62b5d5f115758d3869,47c72d1911b286d7,mexico_earthquake,informative,other_relevant_information,0,2,True,False,False,True,confirmed_near_duplicate,0.9997844662946642,0.0025109783746302,0.9998792409896852,1024,576,1100,619,False,0.0007180039490215,0.9674846529960632,moderate,moderate_05.jpg,10,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,2040,data_image/california_wildfires/16_10_2017/920022506211127296_0.jpg,fcf27e2a6db3e6ee2b1cb61607edded871a65a9bad359cf5067466804d584b88,7d92d8cac4c1e570,california_wildfires,informative,infrastructure_and_utility_damage,train,9620,data_image/california_wildfires/15_10_2017/919609553603280896_0.jpg,4bc5b7bb4846e48c5af3ce30655a89c6b4eb56e5aa0fa134bdaf49c42739d492,7d92d8cac4c1e570,california_wildfires,informative,other_relevant_information,0,3,True,True,False,True,confirmed_near_duplicate,0.9997775398774382,0.0060368156991899,0.9990389347076416,500,375,1200,900,False,0.0,0.9535239338874816,moderate,moderate_06.jpg,18,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,2053,data_image/hurricane_harvey/4_9_2017/904727888095739904_0.jpg,7adc84a70340a821f94d30214487f85740a8114aa90343568d442f66981e34fc,413b2ce492949ddd,hurricane_harvey,informative,other_relevant_information,train,6204,data_image/hurricane_irma/18_9_2017/909685463602155520_0.jpg,642438f31e65a2d32c3441dd635e80922f9ddcc438b9c264568a19197774aaeb,413b2ce492949ddd,hurricane_irma,informative,other_relevant_information,0,1,False,True,True,True,confirmed_near_duplicate,0.9999705750325107,0.0027541618328541,0.9992148876190186,1024,652,768,489,False,0.0,0.980928897857666,moderate,moderate_03.jpg,1,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,2117,data_image/hurricane_maria/24_10_2017/922932936416071680_0.jpg,b6283999b2cc0e89e091400122ab1d5f526b6811f1980e19c98174babd661d88,08f2ade39c6b5438,hurricane_maria,informative,rescue_volunteering_or_donation_effort,train,3813,data_image/hurricane_maria/24_10_2017/922849411926913029_0.jpg,3cc5ae77d12d700f183308425054a6601c4f98e301c94374d5efdcdf36744aee,08f2ade39c6b5438,hurricane_maria,informative,infrastructure_and_utility_damage,0,5,True,True,False,True,confirmed_near_duplicate,0.9999844373367934,0.0016518585616722,0.9997020959854126,1200,800,1200,800,True,0.0,0.9895216822624208,moderate,moderate_01.jpg,3,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,2119,data_image/iraq_iran_earthquake/16_11_2017/931198581368872960_0.jpg,3a0ee4a56cde9b628657daf18a135f89c9cd55a41c46143d6226febf0c06fc8d,4ec6c4397b82c3c5,iraq_iran_earthquake,informative,other_relevant_information,train,12374,data_image/iraq_iran_earthquake/13_11_2017/930029077343490048_0.jpg,7a06c1fe709942d248be2743f06a539b0698cc2df89dc9c66670ddf2cd3e4197,4ec6c4397b82c3c5,iraq_iran_earthquake,informative,infrastructure_and_utility_damage,0,1,True,True,False,True,confirmed_near_duplicate,0.9999960926403024,0.0001298891875194,0.999982476234436,590,350,590,350,True,0.0,0.9999728202819824,strong,strong_01.jpg,8,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,2150,data_image/hurricane_maria/28_9_2017/913478597331050496_0.jpg,703c40eed5953dea5320bc910a90ca0592f5baa3a9a54c28065e6cab62366731,2ebe9ae8d150283d,hurricane_maria,informative,rescue_volunteering_or_donation_effort,train,9601,data_image/hurricane_maria/30_9_2017/914187089914290176_0.jpg,7e4804ba17ad46eefc3190edffaf427ebb80eec5d7912b94021d6b88a9fac2c0,2ebe9ae8d150283d,hurricane_maria,informative,other_relevant_information,0,1,True,True,False,True,confirmed_near_duplicate,0.99984986278333,0.0058967140503227,0.9989912509918212,300,300,300,300,True,0.0,0.9950608015060424,strong,strong_03.jpg,9,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,2181,data_image/hurricane_maria/23_9_2017/911602843882098688_0.jpg,45c77f96917e3bc9d7665003c16cc9b42136ea9b6c50e4af5e48351f10e1e1b5,65b4b7aa3a591c0c,hurricane_maria,informative,rescue_volunteering_or_donation_effort,train,1693,data_image/hurricane_maria/24_9_2017/911965850198036480_3.jpg,ff96755ebc29e9cd925a9e1ff1e59cc57afb91b865fbe668831629e671408161,65b4b7aa3a591c0c,hurricane_maria,informative,infrastructure_and_utility_damage,0,1,True,True,False,True,confirmed_near_duplicate,0.9998673581157246,0.0061031966470181,0.996639609336853,800,600,962,722,False,0.0009233610341643,0.9859716892242432,moderate,moderate_01.jpg,15,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,2205,data_image/hurricane_irma/18_9_2017/909816824962912256_0.jpg,959cc93d69cfa220ef4cc7795794077a2fc17591f14e81576f15597611a403fb,5272292579ae6d94,hurricane_irma,not_informative,not_humanitarian,train,10272,data_image/hurricane_irma/17_9_2017/909446860938534914_0.jpg,fe97f262b3bea6d2171899b7ae0849c93c9d61c85871760d2dde1398cba3815d,5272292579ae6d94,hurricane_irma,informative,rescue_volunteering_or_donation_effort,0,1,True,False,False,True,confirmed_near_duplicate,0.9999445329874452,0.0033522264566272,0.999285876750946,896,597,1200,800,False,0.0008375209380233,0.9924767017364502,strong,strong_04.jpg,12,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,2225,data_image/hurricane_harvey/7_9_2017/905860592560254976_0.jpg,2d10723f9bafd219a0682253cf5cbec28a710816c2927b23b51230d3d071ea96,16ca4a9749a6abac,hurricane_harvey,informative,other_relevant_information,train,10831,data_image/hurricane_harvey/12_9_2017/907672880535805952_0.jpg,d2451c6445a781b50ce597029972c42af3de989c7677c37f0573c73a6fa6904f,16ca4a9749a6abac,hurricane_harvey,informative,other_relevant_information,0,1,True,True,True,True,confirmed_near_duplicate,0.9999882896382296,0.00110006891191,0.9998719692230223,992,414,992,414,True,0.0,0.998404860496521,strong,strong_02.jpg,9,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
test,2232,data_image/california_wildfires/19_10_2017/921130711863631872_0.jpg,68efcd862413cf819c1f9435ee916119a6347ead94615d0df54dabe21072ba6d,05e3a82db1cacacb,california_wildfires,informative,other_relevant_information,train,5364,data_image/california_wildfires/18_10_2017/920537008509943808_0.jpg,5bdfef847044b99a6b0d4123d9c2736cd480eb75d385ae2693c911dd6ce77aaa,05e3a82db1cacacb,california_wildfires,informative,other_relevant_information,0,1,True,True,True,True,confirmed_near_duplicate,0.9901583513832488,0.0196994375437498,0.9938052892684937,827,1000,83,100,False,0.003,0.7774848341941833,weak,weak_03.jpg,7,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
val,53,data_image/california_wildfires/17_10_2017/920210041075990528_0.jpg,a25344cd0fafd8a5cdff61b54960c7f22c6fb64dd39142622bfcb50b0a8105ec,168fc6c4fd3821e8,california_wildfires,informative,vehicle_damage,train,5574,data_image/california_wildfires/17_10_2017/920265169552531458_0.jpg,f376edfe9c8f2d1f47ccfad22c427e14cab49815be0ac442909afa8ce756310d,168fc6c4fd3821e8,california_wildfires,informative,other_relevant_information,0,1,True,True,False,True,confirmed_near_duplicate,0.999767421758243,0.0062669143080711,0.991737961769104,720,479,1200,800,False,0.0031315240083507,0.9595949649810792,moderate,moderate_06.jpg,10,"Pairwise visual review confirms the same image/graphic after resize, crop, compression, color adjustment, or text overlay.",pairwise_visual_contact_sheet_plus_quantitative_diagnostics,True
