split,row_index,clean_text_sha256
train,4528,a8c938f12ece05fa87b69cef9ff36e18fc59c1523448bca8062b3d3e10821f45
train,4529,25225480d0b3118ba0c3ab9be2443c1ab4dedcd39105debb7b5644aa6f2c0728
train,4530,7a5056248cfe1d36be803c80503811413d2ee8012c4507816e6ff21ba5dc1874
train,4531,13057835d116d75e24bd5dbfdfef4e7e603fca7c4f9bcb7ff1edc01da4fdce86
train,4532,225555a9ef778f8be9d1d6359428cd1279e17bc40aafa296f55eb4e0ccd2f81a
train,4533,895058b7f3ffa878b904c0eed733b47c55b0f059c56d204f58644166973760a8
train,4534,96f552da7434fbe92b123f78a86acc3ac3bbaad18ba56d0dd57b15f7624973d3
train,4535,23336b8f2fb09f929d6701d4332ef154d539d8a02575c3d7732f9f7edc185ed2
train,4536,4e8d51c9183de0de7f6507f6fdd44f3e07c1b8883d1c086de7db5924b880b07d
train,4537,955e5f323c1c9563b2b398e4972133abca15dbbf8b32b739d3a3db9bd02f078c
train,4538,c6f1b8fab3bf4789865e8be8c7a49b287c95e0853a91285a0aa1fe0b018141f4
train,4539,cb3a4aef1dc9cf6f70d774c9110a290cc36cc73370287f2e153acbfe9d7ae9d9
train,4540,6537f56124c4a49510544f131f40f640e9083407832a8cb0f4dfa7478987a372
train,4541,1d1139856900e4483f31bc25a29bd63c5487c858c231a01ce9f19efd8dc53544
train,4542,625c5318113386fb433a36af2d0d01c5b56846d91e437765e98ba0f0eca9dcfd
train,4543,802fa704dbcfbf983fb9510abb86782afcc340769a4bb85968c98128e7cb255d
train,4544,5e6510b9619a358de727c7dbb5de7fecb2e24518ee9ee7c8ea86ecfc5c344de1
train,4545,3b6d3d64f18deec7707e266ea82b5557f845cd885ff4413e1fc236a4036e9403
train,4546,4e895a1f6b6ddb0d727d468f78156a46ab1a3c75bf62704f811b27cf576e12c3
train,4547,4481fa697cd974d244b7b6a3f29538a98af9d413c71e3bbf172f9819295f67a4
train,4548,cd855e6645f052187244b64c9001cfa30b914c90d9c565d0bcfca0b61707d631
train,4549,d249de313c1554282320314d1344722d212b746f9ad4fd94710e559369ec9b64
train,4550,0979b0baaa794fc0c6cfb24f391fc803d277abcdf4c32a3b77470bd966d15391
train,4551,29b1419e9a7658a383a4c5083ae53d7c50964d2eae0e4dc6d3f0e85502f7246b
train,4552,c47ab8dd17ea351d35eedce94c0ceb8012e39f0ad5e5b896f9e45fd325f783eb
train,4553,77e3ed2b9976a8d0202f16ab3bf313764b7e5439ee192e87f3bff25c1d52aa53
train,4554,5508f01a6f303af17d0a911217298c0697015214510c08d61268f6a98da1621d
train,4555,0a11ee6ac7231ca8851bf347261f799d744bca80507ad3f26a041c8cb894047f
train,4556,afcc5df00d7b805049e7b7377e9b4fd4de009f4c7ddd65d302b503b41869e341
train,4557,eae2de04dd7c9d20b11a9ebff4b7432fa5769effc199042befae09d3b43e8697
train,4558,a771d9526b37095b1a7a05286230cafdfa7a81ed2803cfd53af1cef058eabea8
train,4559,e6d3281a941814a1bb6d7343a6a1e08a8c14098bfd7e746459680af05f9dfccb
train,4560,4c4a432c20741258b47286b5c9f591007fb2d9c632a1882dea8f11098ec0345f
train,4561,55d2e156b2686e2d57a566d4dcf94f5fd7341d536b31fcea938a6acf177caefe
train,4562,11f458354d48bd1cd7bb5cd5fd6f9f3f60750f2023335d54de6c126d1f01a2ac
train,4563,7d5a542ce641a864cd8d892c9eb46ea384350f0212cf4e5258264ce30437440d
train,4564,c3abe998aa046b2f87252b722065016b6707953fa6e9d23b3e3688b2e1cff1da
train,4565,29ab2b773ad45cc9e06022e289b15c582026b6b00aa3870e0964086ec0e1753b
train,4566,560d944aeb8bd96c4012b2e5f8e0af3b00abe1af387f1eed51bf60deb7486a01
train,4567,e02ccc388dc0d9bca0cff8e68833c1ce89ab9b1c2930a4c252086d428c9870cd
train,4568,b58810574a7deb8baf670ccf23ca609e452de29da78a856fab70c46ed7567f28
train,4569,5592bd83341b67befca81a7bd46bb0824b27935ba95cc411a41511a7703ae494
train,4570,29c817b06ef4823027d6f84e81f3bea53d19502b0db303ec0c7ef9fdd107a723
train,4571,fe65a0f3d6bb21dedce70627c056af960b2b7b132e8b372f6b5bd6f6f76b932c
train,4572,975b63ef7e0a72697d1db974fda57a0d713523f847dd9a2414904694ced18b62
train,4573,9aaaba9c7eba0e89a0bd557df2282747b11e1c4c8004104cd39b4287b5cf4f07
train,4574,fb29d88ebb7b84b2273c79a7800835549bd5432d27aa433423acd577a2387a18
train,4575,ce818513b54df485386a2542468ef0bd493511d6615a817a00ee8e77f7d30b78
train,4576,d6980458c859570f5aa833d3ba125673022720b2ea3448be8854579ae04d5de9
train,4577,a733956f65de39f9a346ccbaa585a984123887153b1dd0effdb82083d682caa2
train,4578,5e91a1de9e924fe74598126c75687ec32f44210bdedc781c5db3bc4a78c6352f
train,4579,c0f9039f46ecf39ea397483bbd24c3d0ecb8252712d56c653017d26a24c0a442
train,4580,3d7429f967eb866c3661e936d51ba95fa02a89a91c1bbbb3a34094a4fc3271a6
train,4581,025f02839caa9eebafb1dca1cbcfec90d71be46749794f70eb0cc68ccfe6720d
train,4582,eed03e53b9c1f749d9a2ee033197ca1cffab9a678ee025da0069580d13f2b0e6
train,4583,a3ce5c9430ffee83b205279c8cb167e86c58395206998cd6ad836d7259d40df1
train,4584,d01f4944d211f5b966e0f702f25a4f48b2258832d64069927ce7be7a12158ee2
train,4585,c56a7264c17ece61d238932ed33aeeb96603d1e7e6dacd40f9b6fcfe9e01b967
train,4586,7e79c2b00dd6a70ccdf584bc9e8830819ba3eda004c48d4afc57f4fe7977bb85
train,4587,43c5f1d37d8ef010fdd35db459e1d86a77ac1733bd47b4c4cc15c7c48b5281e1
train,4588,bcaa58ee9fcc783e6121269ed0f3d5bd047fea6bd6b2f1f1f0ca40f3f2e14a04
train,4589,9dce34fe5dd01bd4d9293c949e357ec6a23c08609c61d903bf4fe750784bb013
train,4590,29f12504777f812946ec2f47187f3ded605cf1878e14e60d359ea7a412bd2010
train,4591,90d5c536d47374c73fee79e63cb3151680128a2c6562d8ed22bc7008dfad109f
train,4592,4d00342406085c5ad15305c3c1540d793522beeb82d3f0ca25e3f8f63ad1da00
train,4593,483f8d33a59f41e4fafe556e317a8da1c38d5cae4337098ff48058e2b15bf907
train,4594,fd1c9e99eb17dbf1d7ea63c2f07bce97ebc9e02288f1305c5ced44dc5b87f422
train,4595,4a64a783175c6cada85bfb944f409cde4cf7aeabc88c445a3e2f25c61fbf4d07
train,4596,1d7ea6514f0f4a1a311a11274d9aa0b51f70a0bfade17d3234bc5c363b9bd04f
train,4597,b3bb1856d020ce262dceaede17437a3edcc52cc355b3211465d04d87a9b8cdcd
train,4598,d7b33cbbf0c73544b65721aa062caf357756afc8193a4b234c2efef94781f377
train,4599,f439e0b578c9c155029ac448ca9d5579b68943582ec0b118bf41e8108352a7b8
train,4600,fb301524b6f29b07a210233f16c040bfad8a981eb9dfc1da83fbcf069717a379
train,4601,a3236437373bbf7f21a7e54b13106c2c93bb1da37b43c8edbf6ccbe2510398f1
train,4602,a139a6e54316c4241e0f2dfde3f1482a9d0a6cdf28d43e7c59664a4527cc635b
train,4603,637a00ea377bfa370843b00dbcfc24c5650e76f1f5e5799965a0a46ad64abf1d
train,4604,ce503556fe4bad7cc1459cf6b8a099459acac07e420ee78bb1073f923893650a
train,4605,f0aae81c986c9def3c6820b6bbfac873778fef8b4ac41fb8b08fb8d148de3d79
train,4606,d90f81ce0165916d9aafa42264b8b0734f754efb87ef8b981be954612125f5a3
train,4607,f3e7af8fe09672d66eb19231a715f0b20280a12a8539322464ae35caebf5200a
train,4608,000c3d63d07a1cdad9f976ca48428628c54f6e2c433a1174c7d6714e9ea93bc8
train,4609,94592bd60b0a4a3657ee20d2bbe25821190c0956fe51d4dfd47101d91d493ebe
train,4610,eb446b9bc15d6024b0a0470410c297f9a3fa0f33b9b173f4f587e1051420ae07
train,4611,67fd379f70eda0eb26e9cf876afad3e08d006cb8f8c8f39a25ee386e45fff111
train,4612,7fbcc442602d05faa334217052546d4f5e9350dcc24052a9af8db162bad24b09
train,4613,06ff936a4206a3ddcff682b830321efa5c36a0780ce15ccb4e27e61ea02d739e
train,4614,6d244539614e5b4195528d21a9ad130b87f47c1bcaf367533c44fe7cb2d9aaa2
train,4615,f322b00645c64b99ac3752b21c2501c41b4bbb298c3f2c5c7123e41fe247592f
train,4616,2059a607bd15b2626771a34de6c215d35a10bb040c5c96a985c5df06fd911431
train,4617,ec2bb3ce35cfc8311b9e88a27c145a0a14d43bf254c7a5eab50e7e40e6545a60
train,4618,9bbee52e70f9e1029e7bc62a2273e833da4be0c5286474abc981a26d884f8a5b
train,4619,701c895064b3d929d908ccde8744d880a792b62d0cc102a15a0a4f4eadaef0ba
train,4620,f53e8fc7bf4a5107606117144e3f3fd580ae5d64683578dfbcd8814681c11a39
train,4621,8b34120ad50b76cd1372ddfe3f2f228bae90fb6faa39a68aa7ad13b1799f7dc8
train,4622,8cedb0dba21249209b7dc80274773fbcf3c3e6689952bf8a1bd5972beda84df0
train,4623,3e721d6f56c1203d8a9065a8132136d0ea05f5b2c77ed236f0e7d8ba9f194f0f
train,4624,b33ddd8d4681b380206aa9261eb8264845c9a8232b093f03d0f65927c6d64a37
train,4625,9de26b7dc25ad9d011e9116024dad4ffdb720327b6307a771981ce7605f9c09f
train,4626,6d19479ee02b62f558a8b859120d228a164a3614b0858e748c531328f1045f93
train,4627,d90ef29375285b25d1cffe9600cc88fd7f36b244dd06774fb1846f60c2110ae7
train,4628,5de2d74e7f51f298494b418fbdf2c83d839633309621f3c59cc460f7a0ee8ae4
train,4629,28e357b55dd469a5f115fbbee2cd6b62a500664c2e67062c6d8929903b407193
train,4630,d8fd2f2c1d7a8c7a5ee83d2f96426f506ed9a0e8c3de06b2a4650644d96afedc
train,4631,4c4b6d84347388fd5c877d8127ea206569a63358f44307067dd164dce2ccbbd0
train,4632,46c5b2f02a353884a192a246ba001d2f892877485ba396ac4d7a25eb7cfbf393
train,4633,509495c0f92341511a55e99ef808620a8015f1ef9be9455894e4f8dba110b6a4
train,4634,becadf07f311053447d11099939903669b0bcb415e03e4b5aec293b864781a36
train,4635,f922ceb76f359f90214187588213c6684c29279b3f2f8e3c77541477a095e4fb
train,4636,6f9c9283620b53161b03582d12dd25f019b0be2de8afe3cd5dbb2ac413b8a1d2
train,4637,4309df629d085929bbd0d47e3044e32de8be37e66b6429baae6eced976a97625
train,4638,32403708046e901b142281529f46c3192357a68ba6a7e5cf19a37b406bcad69d
train,4639,073426e356251e71588ef9c5e52298a5f9f3874fa84e56c096baa5bea85de8ec
train,4640,b3c865ac21a1d79cd05a99b98be8bb106126da2ad537c5628d8d3bd1c76d4be1
train,4641,e3bb517418525b19f151b3e2f9f2ff459e8bb0c346b0075bf66e8c44776b319d
train,4642,591387e25c4648759b6e722160cdeb4aebdcd3547ee3823f174c45f552bf743c
train,4643,d326d173b4a394789689867408257a7cc25096c45ab032f939d64507ddf394fe
train,4644,fb5c9c2fe357ba6d5a5acb93ff9819cf3ec783c9f60b120f3c8c567ad93d151f
train,4645,8bcac1c237c64df8f11d3e7eb4ce74b62527d48741894b4acd1a8136267b6ee9
train,4646,bf42b4e17b00648d451d263a73f81a6e7c792e724d94783e91166be58b3d6b3d
train,4647,d579d936740084c33f70c45fa06d08d8f2bbc57ec1e00fb47d54ec3d77bd4aa5
train,4648,c37fb6a40cc5a3bc12547d193f7f2a7485a4779931ad445f82ada7943bf61af2
train,4649,c796ec550bb1b2e3543aa979a1bea4d645ea759411c71f222793cce09555e9fd
train,4650,d550a45c2b8521379fcd3546d0db3db1c5ad4ff7c3a7ab8df16cbbf963f9e955
train,4651,1c3de54a3d5bb7f94023788186ccc9eaa8d840256a553580a4b4f5abc08da004
train,4652,b88f114c0d681d6651fae7a9e9104bf7b1d1577fb5a45d93a808ea9c327c926b
train,4653,14d09525369364176bdcbd5dbb9e1e59b8129a882b4ce829c64a0821dfc93768
train,4654,5d0beb8b4023980577805fb2167d9a60742ed63b879e74579c8675901e85a762
train,4655,71bbf29b5af3f140b9d6d43f424ae2c4f1e65df8612e1420b6795220f8c101b3
train,4656,f68348aa6fe8f1c9cc60712d6a284c1a33b7712aeea5ea159759192e545ed55d
train,4657,153b28ed33088441bf6cebe683806a3d5b698b5918a7699e79eda929c157e212
train,4658,d5b2d3ab303722e7e6ba66ffcee9080bb038845e99fada7b441e92ea2e2bc333
train,4659,4bb22c6fd530433a3f4191c3eab9c2f111be745493ffe730658ce8fd276898ec
train,4660,3d004b1a993eddd360226fb149c264981f25ba4a817afa851fea4277f405c1ea
train,4661,ccafe7c1c48782f7dbcd9b3e57bbc5ae26b2369fde28b6b58506901e82720e60
train,4662,f0babb4f95e4ea45d81f8ed3f9a7d9b7e5b7e994c6e4078f1f3a09aea18cc68c
train,4663,8fea1a27bfc6e7673df070919ea356ec2b24016afd7943bec29aefaedb0f1598
train,4664,daaa5d19c3100f7414fe7d799a85686242b35d2ac2772363ab41a08999795951
train,4665,db492bd41224f1e3a2ccb133d18c27af5b60444521a2b886d7e3ba183f3a6a29
train,4666,87411064f3ef0868367d7ad27df95d72baf52ba2babf5bdc088955dd0911e361
train,4667,a3298670aa9b73702b26c687675e0c95537ea5810cdfa4b118114fad1fa643b5
train,4668,75b9406a2010710f771586a96990f1d22a55a1b3ca16cab50ee0a2a14275171a
train,4669,b32e902470f6f0fc0d5775c412e26048761b66c6d4097684f6106b607874832b
train,4670,72992673e1f38fbeb55bdef06978cac497ba8cc4a916a8b2f427d91d503ec3bb
train,4671,8e371751a5a3b70346a7d059f6eaf1f7a3484e12ae7f3b219e0f0f0e02425304
train,4672,cc650ccd6b7877e08fc227588d7e39251b603d4af0726f38438eb905f1b3c9bc
train,4673,f0ce04c79aa831121a07af9018adf8a3298949fb40f644cdb88ad6deb3a3700f
train,4674,068e4ec07b384007dcfa6908639742c5695c550841a8e26cb4bace9b273e0e17
train,4675,a214456af23bdf2c17d61bf6d1c75c4741daa74472af591ac921a1a75672d98a
train,4676,57d162882fa0c2585035f9a3310984d8c12bce13b584e3e7049b70e54e5e4039
train,4677,72b9d6b62f72b57d794bc192702c0ccba87cfb8a63dde764697f77378a8adc52
train,4678,9174cef6b4bb35fdaf629117ecd93638197933163065b24eadd269f9f3377ca6
train,4679,48001e2e8e12f27c4556243e83835aa36b880e7bdfa0c3fc640799815a07763e
train,4680,0dd7cf45c4f507a94b417c0b2e2a5312f5e438e8650cc889c747dbaaeee2773d
train,4681,3131f09da07bfc3f9db074a1afc28ccbc34e5e86c3dfd8e12df3d4b9aae339e7
train,4682,96633e917a974ef7f2cddc8b44d60a484c68cd41d73e57f09d0e58089f935960
train,4683,4251260b3fdb519b68a725e725d5b159624df2700b90ff61aba0c6c2632ea071
train,4684,c95e1327efc8e293243ec535fe5fd78f92f434b8408e25383fc2ad213f11c6e5
train,4685,ab4ff27948553a45b6041988ca2bd3d261327d70f4730ab23d8a603e6639a693
train,4686,2bc35b0dedacaf85662b783c8602ca2114818b11355c8aeb51f056eef4b404e0
train,4687,18a3dc7bc135b173a2c3163e9bf4d98338c8c5fd12f01633487742cd1efba191
train,4688,5c8965c6fbb2393d719c291e052b7fc1553bd955da023216510520c6c97bc8d0
train,4689,fb46cb52064a161b713327e7eb984c2c48e7bbceb21eed79b843e54df3be7582
train,4690,5ae16266733e0b068a8629972d0aec4d3140d142927efd92bdf31540adf8c014
train,4691,e655557dae8977163afeb4327adab2a4b117b18cecd20e68ebfd09d44cf6335b
train,4692,f9a21cfeb69540189b469375dcfd35c34241aa579baa5068b83c800460acc9be
train,4693,e69bb255ab6fbf1c09152cf0ba504f249e5d28d0d780a1cf7d319e180d9895d8
train,4694,58d15a853d34d6e93fc02d0a8490c05c04c537716193cb396a259e2882f6c345
train,4695,ceceeb9de9de1afb029d7314767e243caaa7e09a5a705e05df9838595a8a76df
train,4696,af1038c0c6cd1bb3aa3b2ddb8272e263c1d672a694f70a69bdd72b92925e5881
train,4697,1e328762e91655cad571f11cea1a2364af4cd3c1e3147922fedb00b05b53cd1e
train,4698,07924e5a49f0a41f46fad3162876836052827b4baf7f3ce6a8a30239c0bc5f88
train,4699,eca783d8ac9381cc8124f70068266927e6ebe927ca9ae9275630c67bada561f6
train,4700,4b9171b28a8b3c67f50428cd78098183a0fbe436d8574fac18b15a0cbd041876
train,4701,bfd715cad362cac01828a30dc82d0b730749a6cad0358e2ae6c83fd9653ba57f
train,4702,e96dedfe81ce5e7b1d65dd085e47f3835447b476009e31eead55d3cafc8c7503
train,4703,c8e09587df8d2c7ca8ce3f21721c93770c8cfee64f90c8928d63955a51539cea
train,4704,59a4015005e58124d6ae214bf5f9c56d11695f95fe00789f3b427f65ea4e5981
train,4705,1dd070fe08638c183b50217c37ac1944b54ec7e0354eb2749546a65872dbff8e
train,4706,27f1184617ffb01d39d503851b8dd7635bd5678e978d665cc95d43ebce4a40d2
train,4707,d4cb61128d6ee264700d704f82acded6e50b47e66e8bebc2174acea76346803d
train,4708,8301e6e47ee920694b0b8bbf6a5dbf0447d076272dd74c42708dab23c9f8138d
train,4709,85bc196d5d1ffa9260fb3ef25c41362b30a4e755d98d56e495de41c02f1d1f7b
train,4710,29d06a46f2659a320bd0168757c3a4fc6db9803882d8f5da014dca2ca8479cba
train,4711,a1da585399011bb66ec43fedaea901515396e8f5ba5955feecc80db9feb4e8b6
train,4712,5e98f33107d080af8ba3b93ac467cd3b4b63a6c3841a8742722b9aeaebe15661
train,4713,83126477d7b1881c448be0e4a0d99631f071d451210c47b8d0a8abb6351098ea
train,4714,09554c05accaa8bb1196be6037f555a9be6eda7fb79c2d04db1b5dfa220c07cc
train,4715,f37d16aea2f621f8fd3271fdf438b1250b18fb9ab91d696cd72ebef5ec8f3db8
train,4716,e26ed4ab72bf7fdb9a155b64e49424f2872d5cf1408265d7f1f04a65a6e910b6
train,4717,58ea044cb759b94ff4f2e7ac3d30852df31d9cab887c50c0ed2c169db1bd9578
train,4718,2e57314de98204ec46085d882b6c06e83e5fc00c94dffbc8c5d7d6bde80a7d03
train,4719,c5577799e0afb1e9504f0faccaaff94fa1e5cb07f74553634db8e86937fa9445
train,4720,764471f2845c5ac5fec425158d2304d3ac589249038b30bbbb5e07df3521579d
train,4721,0e8c5509af74881f7790591d6e71d0df2199181f91865eeeab1d7d124fcdbff6
train,4722,97bf7051b9ff694056517f59d2e4f5d1915c24a5d96dbc1cd28068d673ed1b57
train,4723,826d2e41b3e77e39b167c3d8961b6ee7788dd43d20b178ad5ba7b0b7d780544c
train,4724,fa6a46a4f1fac7057845a1f06bc7ef3488813aeba5b65820f3675794a5e20dbb
train,4725,437ddbd52e5c9ccfcc2f4e7246e62fd4e990cecb404177dd9507052524bbe599
train,4726,2cc035463891806e9e3c27147c2524e63ec8d6297c4355780cb4f1017724a1d4
train,4727,90eb7f1405084dc81388eb0880822327c46963598ac837cd2da2ab1aa45a62a0
train,4728,ae321bffa930a9a89142ab191b164541b634863d72554bd02def25eedcd7e62b
train,4729,a8404c2d56ec924d99b5b749fbf2c5211df7b80851b3bca64c3f30d51e9690d7
train,4730,27b009cc745d6faef345e3f435d58aaa34864141bea8f5173489ee408e285d43
train,4731,5b6f4b1d8da826b4109981c8caa88298f4d4079c4b4daa77360bd172dc51d1ca
train,4732,f24db5cd499a9cdf456ec69254ac724b0b0bea09d3f0fc74132607548b97a3ae
train,4733,5bcc1590cee9f3f7efc2c9eef2fd6ac4dfc9598b0cb8276bc4aa50692f2654dc
train,4734,57157e8895d4618fd48d12a1aa311068cc42f5bd2781fae7ea0fc00e6fec15ca
train,4735,b4fcab6faa5a8cd6ee223c3345faa43170010d5ff6c67922c106005dc1336ffc
train,4736,9824138b2fc3eb6cf8bf513e4d04b72e07313a3dad19ccaa437b41714781da73
train,4737,312b3c9fdeccdff75bb7577ed7650792b5378b61ea76513100d9b3e50205a6d0
train,4738,163ea4a0f68b4716084e6aad31d3bb240893df24e6d0d8dbc9d3e9045e226773
train,4739,2e1d17a0854d9dfff9c07b240943977fe210a445ef7faa57a86c823758d714cb
train,4740,c1d518cd482a3575ba27f19dffaddcc25cd200e44b98702bbeedef91556b71b8
train,4741,4e72802df994ed085d560294dd0f8b9620191f2e78b19e92848d87178ebe4c90
train,4742,40ef35e0fd9240dfe5f965962cafbfe365cff5636f9609abb8565860678ec800
train,4743,f318a54c0a3a3393a23a1856c3eb48f2988c1556fbce0baa903312b7cbcded80
train,4744,7592ed99d40bcbb9dc1dec8bfb16978561f10a800a2dbcc7f31040c542554f0a
train,4745,44f5a590c6876075a16f36c4e13d8042403a3556e5508e18ba9eb7e98c360449
train,4746,4d2ab724af1b2e1b5075d303ded2f124aa34aee1cb8765a7721b0e9d5a3454b4
train,4747,9990776c161a6c77e0605f2f6239aa3ff5ade33599679b17c1edbd74bc2c27f6
train,4748,eae890e9f15e33fac02c872af4830e3e9e62d84466b718b5658cd0546fb08987
train,4749,0ff300d536f50a442f73d57179d3a5907f0bcd915c31c6078a29c82450f325d3
train,4750,a9d14994bdaee036f1412e4f84ed72bc004852053943e87bac8499d186d5c924
train,4751,c709092bff0940811a543bc1bcf1406e50be6027e7ca4890a27c8f5152e525d7
train,4752,83705d459655f7040df265411e615c5f9599462aeafb3829805cc7f9be5a0dee
train,4753,0ea9eff3c0e2617f8a343f0d5764b5c4e8a16b555aa02096afd4514755d2b132
train,4754,de7cb2ad4f851d6030e57bdbee6e6bc4fe7ada1f1517652128e3b8f458ad4728
train,4755,fdd722721fc188800a3ea0a9f8736fe17c904a9133bca95793545794557709a8
train,4756,fe352e310a5f1fc08fd8f195cb026424580db8850036c36108506644be9509a1
train,4757,be0193e68e525d56b63f0cf593989f6eee755bfc882b830ab1c1247f343ef53a
train,4758,d5a443e40a1b83b04cc33e9d57066bb1dd2bd72f2407191f370ece19c8126b7c
train,4759,1c1897851e65b4c0101ec50b3e10eb41b92d0f35141a937555c6d6fe8d76d577
train,4760,e4c0dbea4898b6db39c0ca2ab1cf5e2a4d2d24664f2b2682e5e9bc93f1017a27
train,4761,991bc8dd5abd6d708b8a054bb77d079e180589db94b83cd7c375c77f4e3ec64f
train,4762,4646370e14ce1d1c753cb168df6cdb9ed24fa3e2915ea26175c90cab87241172
train,4763,3ae0be52b6877a950818b25f0a05fb578f544ce4d79f41a8e1adbea6bb9b9885
train,4764,a3ba0e2aa84046b7012d8a7af31337481a16268c28b9d7d0f84c4c16c051a578
train,4765,88436c64d7383ecb020f436a8aaae668736c7ffbf10f0f46d31b76155cf54c47
train,4766,d0bccf0aa6cf120a60fc853d3455b3fa0ea46c9a747d5d2e742b4572ac0514c5
train,4767,7be46a357157a348a9f08072a1daf84585062107e3bfb239a40da8e93bbd16e0
train,4768,8833ee23f2a238cf78d026e7bb3443b990b6d6161f90c70295735c8df20e3312
train,4769,caddb07064c278c30bcf77902a0b5167e37a55f1752aad0c956c310a1bda1723
train,4770,bf40d030feaa3fe3659ff56e062a99f828505b4638e22587f2db0e2a083c1323
train,4771,4b00aecb72325e599a44f177389231a1dde21f2bbf2102e8bfca961f352284bb
train,4772,3075245db38c48092d815c4780e66d5c11aa8d834d1727a2227f1e0b3e8659f3
train,4773,f33c9ebe86991e402d318d56f4f17ab6535cfed08d539ad4d47a48a5f600e247
train,4774,cf11877136195f1e4c4e50412f0279777b2959b1000587f31d5ba67cb8ffd20e
train,4775,b404464c8fba96f11404891a79b99c3128552a9ce6bd03aad1da5e78b2e25977
train,4776,179c24e0d2319e7f968cdb65f90bc238cdecbd36775fe618cccb050b98efafc8
train,4777,b9972d49264dc0cb9681c9517d77176c6b4d3219f7ea02caf19a96f0ce3d89d8
train,4778,46d38ed4001d86c039ce674a4114146ef444e55ce3b10f57e2caf6f9a1ed74ea
train,4779,f3393ab2bc78c04f30eeea572f174c825c5ee2833aa24dd4c8d02e67aa3b3939
train,4780,d452b3fcb27d5e4f91305729148f82db4af0de1437a8bc679731493ad5936ac4
train,4781,5954aa02d4f4a4b8b577296caddd51f3596da622ec60e911a1a83aea4d1963ca
train,4782,e82f679a107ad3eaa78b66f78a9751f03c8963cd43a3e5d2842db8f3f07d88c8
train,4783,5b46bd60b1e060310cb958e5342a8e60d31c5d8d35b89342b05c7a89c4760eb7
train,4784,cc612cac564c4f2c5da504b964960b5508f64cdf738381acd8488fa57ebad386
train,4785,ecc6019915c14bd54db52cfc2c8e53cd23c5e1f5b024edddbf019a5b797b2d81
train,4786,b6c30f2fa16fdde0819e00f93b4376c12e4a206847217f663e75dc1d760094c6
train,4787,71f51289849c7337b1617a26a94fa4e62539709bc574bf131218b89907d4ee7f
train,4788,a74ae47631a6b6272ce6b5e3af8f231d0d0347f2b10d589c791ca2d61ef4898a
train,4789,41e4bf338d36a347cfffcc9067d3ad8d3c0743fa8e9b177b7227a446034a129c
train,4790,68361dc06e6d5709cc1381d3ab0b908ab1ddf5c790c0cef653d4b4c44f548cd6
train,4791,ffad9bf69e1fff5fc139a2c477718cda9b75f6307c1396de0180aac4f65392c2
train,4792,6864145a749e945ccb49c0e3def170209aeb0b9396fcdbdc1b827b7e02fa8f6d
train,4793,689a2d6ef47cf92c26e00fe4a361c62dc473ef12b2f9201b3fed145c1b6d860e
train,4794,79939724382d20da33ffe780b0e9dd43427bdeb9a478d2f615169fbfea5a1416
train,4795,82787683543de9ce22f6095a0a88ff11341bb2ca6d24d504237ae0896e650e54
train,4796,ae11c9c96cbe0cc8bbfc0b1eeba04d680948253e1ca79892ddc274b995eee483
train,4797,14184f383eaa37ddf56e4d6853b2cbbabf2216d8196fb9736b062dbae634f7f2
train,4798,c06ff3834654d742e56e8a502633ff12eaf918d072fb6168e70a847ec6b6c9dd
train,4799,e5369364bd6929aedc27827895fac5c72aaf16b021799d6333284eb9fae54d80
train,4800,4e29841faabeb96918ac4298107203dfff86e1cda47ced5ee94f4830a2a2c9f5
train,4801,e265ace02fb31a41fdb272d4e5cbff8dd14c7cd6c45fe3186ec5c0ce0089e0ae
train,4802,818dc470a92788b33c01c85fdb7ba0092fb62186c11217e620110e93c07856bd
train,4803,e8a23f5fc15e5c6736ad9d8add38795e9eff50f3fb19679b7295c6fdd00969e9
train,4804,69463928265c01997bb9e6f1338fc1e3c2b3258a5b660e5ed565945de86827d0
train,4805,b455c63b10cfcb628ec5cde5de4ea51cce4162489eb00fe5be57466bd2071b0c
train,4806,6851f08c9b7cd6d0b76927b94654b7c9996341864d156a62e5636b003c706162
train,4807,2dc198996124f59da81a365f1f45c00750f30fcf5bf34fe3cb06fb9901d75407
train,4808,00fc98b05d87deafb5f1fee42d8923a0aec30e25b31f764f5b5aa2c45fd460af
train,4809,452a0165691522abf0bdb743a86886ae0727c7e6bf09ce2e6e4b8b9a40fa5321
train,4810,0e2a163552ba514d2e65d5c0d8afade03768fe90c54eb5a57e436f6e5e1511b6
train,4811,3edcd036cbf9d57b18eed2426475821e6a1c6bc486201d4341680cde8ae19f85
train,4812,ef0383652da8ebe2d55e6759153dbdbd3b02ec1bc08f73e365a2b76607dcf253
train,4813,ad8df751e6044a3bfdce9bc885f49276716163cd371318e9caf330087af6b5eb
train,4814,0eb9cc425e924cdb21f8ffede1bc364d6877d5062992887be36c232e9b628656
train,4815,677d7cc8fdd3b9391056cb9b9281600ab9cb10a178d303a71df9a9d56615fb0b
train,4816,1e5def3ef9482a9a371130fe7d3d393c9d55a01739cd3568c4915aa89331e0ae
train,4817,77a5a62865c2d198f10b43ccf35e182aab94e78863434eaea6939b60f0227d5f
train,4818,1791cb317329a2f7e6b2732f497697a1a4c2209dfb78f09f1b17fe2ca736449d
train,4819,e8f02f20c9e698a1e1fa286de36099d4da2b162cd419d75bc9256f371565114b
